region_count,nuclei_count,weak_count,medium_count,strong_count,positive_nuclei_count,tissue_pixels,positive_pixels,positive_area_pct,positive_nuclei_pct,weak_1plus_pct,medium_2plus_pct,strong_3plus_pct,pred_intensity_score,pred_percent_score,pred_final_score,pred_expression,relative_dir,file,source_image,image_path
0,44,0,0,0,43,54722,0,0.0,97.73,0.0,0.0,0.0,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1024_y1024.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1024_y1024.jpg
41,51,13,9,19,45,58651,4428,7.55,88.24,31.71,21.95,46.34,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1024_y1280.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1024_y1280.jpg
55,64,15,17,23,64,58731,5049,8.6,100.0,27.27,30.91,41.82,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1024_y2304.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1024_y2304.jpg
92,81,67,14,11,81,51544,10378,20.13,100.0,72.83,15.22,11.96,2,3,6,high,1,DNMT3A_1838_block2.jpg_x1024_y256.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1024_y256.jpg
30,39,10,9,11,36,43617,3846,8.82,92.31,33.33,30.0,36.67,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1024_y2560.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1024_y2560.jpg
77,81,41,19,17,80,59248,7107,12.0,98.77,53.25,24.68,22.08,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1024_y512.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1024_y512.jpg
62,61,34,14,14,59,61538,8647,14.05,96.72,54.84,22.58,22.58,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1024_y768.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1024_y768.jpg
56,67,20,14,22,67,60849,5432,8.93,100.0,35.71,25.0,39.29,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1280_y1792.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1280_y1792.jpg
45,49,16,8,21,48,61815,4091,6.62,97.96,35.56,17.78,46.67,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1280_y2048.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1280_y2048.jpg
45,52,10,13,22,52,52915,4608,8.71,100.0,22.22,28.89,48.89,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1280_y2304.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1280_y2304.jpg
128,64,94,26,8,64,57360,16527,28.81,100.0,73.44,20.31,6.25,2,3,6,high,1,DNMT3A_1838_block2.jpg_x1280_y256.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1280_y256.jpg
34,37,11,8,15,37,60306,4377,7.26,100.0,32.35,23.53,44.12,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1280_y2560.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1280_y2560.jpg
140,107,111,20,9,107,59177,15890,26.85,100.0,79.29,14.29,6.43,2,3,6,high,1,DNMT3A_1838_block2.jpg_x1280_y512.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1280_y512.jpg
48,50,20,9,19,50,57373,4615,8.04,100.0,41.67,18.75,39.58,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1280_y768.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1280_y768.jpg
47,53,22,13,12,52,61569,8299,13.48,98.11,46.81,27.66,25.53,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1536_y1792.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1536_y1792.jpg
39,43,19,8,12,42,42650,6167,14.46,97.67,48.72,20.51,30.77,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1536_y2048.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1536_y2048.jpg
21,24,8,2,11,21,22182,2628,11.85,87.5,38.1,9.52,52.38,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1536_y2304.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1536_y2304.jpg
182,68,94,58,30,68,60257,16649,27.63,100.0,51.65,31.87,16.48,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1536_y256.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1536_y256.jpg
28,39,12,8,8,37,38802,4674,12.05,94.87,42.86,28.57,28.57,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1536_y2560.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1536_y2560.jpg
160,97,114,30,16,97,61289,17826,29.09,100.0,71.25,18.75,10.0,2,3,6,high,1,DNMT3A_1838_block2.jpg_x1536_y512.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1536_y512.jpg
40,67,17,8,15,53,61087,5463,8.94,79.1,42.5,20.0,37.5,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1792_y1280.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1792_y1280.jpg
50,55,28,15,7,50,62167,13221,21.27,90.91,56.0,30.0,14.0,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1792_y1536.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1792_y1536.jpg
35,38,16,11,8,37,49837,6885,13.82,97.37,45.71,31.43,22.86,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1792_y1792.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1792_y1792.jpg
0,60,0,0,0,56,41517,0,0.0,93.33,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_1838_block2.jpg_x1792_y2048.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1792_y2048.jpg
0,48,0,0,0,46,47716,0,0.0,95.83,0.0,0.0,0.0,1,3,3,low,1,DNMT3A_1838_block2.jpg_x1792_y2304.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1792_y2304.jpg
63,62,53,5,5,61,33530,9180,27.38,98.39,84.13,7.94,7.94,2,3,6,high,1,DNMT3A_1838_block2.jpg_x1792_y256.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1792_y256.jpg
33,35,17,5,11,35,33290,3143,9.44,100.0,51.52,15.15,33.33,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1792_y2560.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1792_y2560.jpg
57,68,34,17,6,66,54780,6670,12.18,97.06,59.65,29.82,10.53,3,3,9,high,1,DNMT3A_1838_block2.jpg_x1792_y512.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x1792_y512.jpg
53,69,36,12,5,61,62251,11475,18.43,88.41,67.92,22.64,9.43,2,3,6,high,1,DNMT3A_1838_block2.jpg_x2048_y1024.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x2048_y1024.jpg
65,61,36,25,4,61,62241,14160,22.75,100.0,55.38,38.46,6.15,2,3,6,high,1,DNMT3A_1838_block2.jpg_x2048_y1280.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x2048_y1280.jpg
55,57,32,12,11,57,62198,10875,17.48,100.0,58.18,21.82,20.0,3,3,9,high,1,DNMT3A_1838_block2.jpg_x2048_y1536.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x2048_y1536.jpg
48,55,32,6,10,55,54699,10467,19.14,100.0,66.67,12.5,20.83,3,3,9,high,1,DNMT3A_1838_block2.jpg_x2048_y1792.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x2048_y1792.jpg
47,53,24,8,15,53,50233,6685,13.31,100.0,51.06,17.02,31.91,3,3,9,high,1,DNMT3A_1838_block2.jpg_x2048_y2048.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x2048_y2048.jpg
53,41,31,16,6,41,35273,5319,15.08,100.0,58.49,30.19,11.32,3,3,9,high,1,DNMT3A_1838_block2.jpg_x2048_y2304.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x2048_y2304.jpg
28,43,18,2,8,39,38167,4175,10.94,90.7,64.29,7.14,28.57,3,3,9,high,1,DNMT3A_1838_block2.jpg_x2304_y1024.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x2304_y1024.jpg
41,52,27,6,8,49,46199,8091,17.51,94.23,65.85,14.63,19.51,3,3,9,high,1,DNMT3A_1838_block2.jpg_x2304_y1280.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x2304_y1280.jpg
46,55,25,11,10,49,44597,7502,16.82,89.09,54.35,23.91,21.74,3,3,9,high,1,DNMT3A_1838_block2.jpg_x2304_y1536.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x2304_y1536.jpg
43,42,30,9,4,41,26443,4810,18.19,97.62,69.77,20.93,9.3,2,3,6,high,1,DNMT3A_1838_block2.jpg_x2304_y2048.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x2304_y2048.jpg
42,49,14,11,17,48,61113,3218,5.27,97.96,33.33,26.19,40.48,3,3,9,high,1,DNMT3A_1838_block2.jpg_x512_y1024.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x512_y1024.jpg
49,61,21,12,16,60,59807,5818,9.73,98.36,42.86,24.49,32.65,3,3,9,high,1,DNMT3A_1838_block2.jpg_x512_y1280.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x512_y1280.jpg
36,39,12,8,16,39,37089,3900,10.52,100.0,33.33,22.22,44.44,3,3,9,high,1,DNMT3A_1838_block2.jpg_x512_y2304.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x512_y2304.jpg
60,68,31,16,13,68,52032,7585,14.58,100.0,51.67,26.67,21.67,3,3,9,high,1,DNMT3A_1838_block2.jpg_x512_y512.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x512_y512.jpg
55,60,24,11,20,58,53870,5073,9.42,96.67,43.64,20.0,36.36,3,3,9,high,1,DNMT3A_1838_block2.jpg_x768_y1024.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x768_y1024.jpg
45,53,5,6,34,52,59664,3233,5.42,98.11,11.11,13.33,75.56,3,3,9,high,1,DNMT3A_1838_block2.jpg_x768_y1792.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x768_y1792.jpg
47,60,23,15,9,56,51904,7632,14.7,93.33,48.94,31.91,19.15,3,3,9,high,1,DNMT3A_1838_block2.jpg_x768_y2048.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x768_y2048.jpg
40,41,16,9,15,41,38078,6047,15.88,100.0,40.0,22.5,37.5,3,3,9,high,1,DNMT3A_1838_block2.jpg_x768_y2304.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x768_y2304.jpg
49,64,14,14,21,63,59182,4335,7.32,98.44,28.57,28.57,42.86,3,3,9,high,1,DNMT3A_1838_block2.jpg_x768_y512.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x768_y512.jpg
120,109,74,19,27,108,61078,8686,14.22,99.08,61.67,15.83,22.5,3,3,9,high,1,DNMT3A_1838_block2.jpg_x768_y768.jpg,DNMT3A_1838_block2.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1838_block2.jpg_x768_y768.jpg
34,54,33,1,0,54,58003,12583,21.69,100.0,97.06,2.94,0.0,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1024_y1024.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1024_y1024.jpg
55,66,37,15,3,66,61884,16801,27.15,100.0,67.27,27.27,5.45,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1024_y1280.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1024_y1280.jpg
55,57,51,4,0,57,59486,16684,28.05,100.0,92.73,7.27,0.0,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1024_y1536.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1024_y1536.jpg
57,61,49,8,0,61,60390,16552,27.41,100.0,85.96,14.04,0.0,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1024_y1792.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1024_y1792.jpg
58,53,46,9,3,53,61174,16583,27.11,100.0,79.31,15.52,5.17,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1024_y2048.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1024_y2048.jpg
62,72,48,12,2,72,61066,17144,28.07,100.0,77.42,19.35,3.23,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1024_y2304.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1024_y2304.jpg
48,54,40,7,1,54,51607,9477,18.36,100.0,83.33,14.58,2.08,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1024_y256.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1024_y256.jpg
45,69,43,2,0,69,57534,16188,28.14,100.0,95.56,4.44,0.0,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1024_y2560.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1024_y2560.jpg
44,58,40,3,1,58,53683,15450,28.78,100.0,90.91,6.82,2.27,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1024_y512.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1024_y512.jpg
52,64,47,3,2,64,57343,16277,28.39,100.0,90.38,5.77,3.85,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1024_y768.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1024_y768.jpg
28,43,25,3,0,43,50607,11670,23.06,100.0,89.29,10.71,0.0,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1280_y1024.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1280_y1024.jpg
30,52,29,1,0,52,57845,16065,27.77,100.0,96.67,3.33,0.0,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1280_y1280.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1280_y1280.jpg
32,68,30,2,0,66,59847,17000,28.41,97.06,93.75,6.25,0.0,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1280_y1536.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1280_y1536.jpg
32,48,31,1,0,48,59556,17237,28.94,100.0,96.88,3.12,0.0,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1280_y1792.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1280_y1792.jpg
52,53,48,3,1,53,59288,16743,28.24,100.0,92.31,5.77,1.92,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1280_y2048.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1280_y2048.jpg
65,76,58,6,1,76,61111,16735,27.38,100.0,89.23,9.23,1.54,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1280_y2304.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1280_y2304.jpg
49,48,45,3,1,48,59958,14631,24.4,100.0,91.84,6.12,2.04,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1280_y256.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1280_y256.jpg
54,62,47,7,0,62,60992,16378,26.85,100.0,87.04,12.96,0.0,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1280_y2560.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1280_y2560.jpg
27,57,25,2,0,57,59150,15340,25.93,100.0,92.59,7.41,0.0,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1280_y512.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1280_y512.jpg
45,69,36,4,5,69,60022,16721,27.86,100.0,80.0,8.89,11.11,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1280_y768.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1280_y768.jpg
39,72,17,17,5,72,62250,17430,28.0,100.0,43.59,43.59,12.82,3,3,9,high,1,DNMT3A_1874_block1.jpg_x1536_y1024.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1536_y1024.jpg
43,50,29,13,1,50,59528,16719,28.09,100.0,67.44,30.23,2.33,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1536_y1280.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1536_y1280.jpg
37,49,36,1,0,49,57942,13318,22.99,100.0,97.3,2.7,0.0,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1536_y1536.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1536_y1536.jpg
42,46,33,5,4,46,55086,8786,15.95,100.0,78.57,11.9,9.52,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1536_y1792.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1536_y1792.jpg
33,49,28,5,0,48,59949,17494,29.18,97.96,84.85,15.15,0.0,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1536_y2048.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1536_y2048.jpg
53,69,50,2,1,68,61556,17047,27.69,98.55,94.34,3.77,1.89,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1536_y2304.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1536_y2304.jpg
68,59,58,4,6,58,59016,13080,22.16,98.31,85.29,5.88,8.82,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1536_y256.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1536_y256.jpg
74,59,65,8,1,59,62175,15979,25.7,100.0,87.84,10.81,1.35,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1536_y2560.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1536_y2560.jpg
49,53,46,2,1,53,55139,11122,20.17,100.0,93.88,4.08,2.04,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1536_y512.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1536_y512.jpg
38,44,34,3,1,44,59788,17241,28.84,100.0,89.47,7.89,2.63,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1536_y768.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1536_y768.jpg
35,45,32,3,0,45,60411,17575,29.09,100.0,91.43,8.57,0.0,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1792_y1024.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1792_y1024.jpg
35,51,29,5,1,51,52466,15008,28.61,100.0,82.86,14.29,2.86,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1792_y1280.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1792_y1280.jpg
58,63,33,20,5,63,62238,17072,27.43,100.0,56.9,34.48,8.62,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1792_y1536.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1792_y1536.jpg
48,54,36,10,2,54,62082,17520,28.22,100.0,75.0,20.83,4.17,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1792_y1792.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1792_y1792.jpg
64,69,33,25,6,69,62227,16731,26.89,100.0,51.56,39.06,9.38,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1792_y2048.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1792_y2048.jpg
69,66,50,15,4,66,62224,16963,27.26,100.0,72.46,21.74,5.8,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1792_y2304.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1792_y2304.jpg
55,50,47,6,2,50,47656,9793,20.55,100.0,85.45,10.91,3.64,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1792_y256.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1792_y256.jpg
56,55,48,5,3,55,53731,14798,27.54,100.0,85.71,8.93,5.36,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1792_y2560.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1792_y2560.jpg
39,51,36,1,2,51,57671,11162,19.35,100.0,92.31,2.56,5.13,1,3,3,low,1,DNMT3A_1874_block1.jpg_x1792_y512.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1792_y512.jpg
36,33,28,4,4,32,57613,4908,8.52,96.97,77.78,11.11,11.11,2,3,6,high,1,DNMT3A_1874_block1.jpg_x1792_y768.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x1792_y768.jpg
46,50,41,4,1,49,61138,14351,23.47,98.0,89.13,8.7,2.17,2,3,6,high,1,DNMT3A_1874_block1.jpg_x2048_y1024.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x2048_y1024.jpg
53,64,43,6,4,64,60869,16139,26.51,100.0,81.13,11.32,7.55,2,3,6,high,1,DNMT3A_1874_block1.jpg_x2048_y1280.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x2048_y1280.jpg
51,58,45,5,1,58,62208,17595,28.28,100.0,88.24,9.8,1.96,2,3,6,high,1,DNMT3A_1874_block1.jpg_x2048_y1536.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x2048_y1536.jpg
64,60,57,4,3,60,62233,17336,27.86,100.0,89.06,6.25,4.69,2,3,6,high,1,DNMT3A_1874_block1.jpg_x2048_y1792.jpg,DNMT3A_1874_block1.jpg,260509-HPA_DNMT3a_Patches影像檔案\256\1\DNMT3A_1874_block1.jpg_x2048_y1792.jpg
